Label,Inductance,Deviation,Volume,Losses,Core Type
1091,0.0005422910124942866,19.66059074158717,2.2483158260258385e-05,1.836758506108442,PQ 35/35
1159,0.0005969316589499662,11.56568015556057,2.2483158260258385e-05,2.0378909814903565,PQ 35/35
1215,0.0005899785808564787,12.595765799040198,2.2483158260258385e-05,2.0148905092498905,PQ 35/35
1228,0.0005750266165076038,14.810871628503142,2.0627460811361245e-05,2.3841948031164106,PQ 32/20
1229,0.0005750266165076038,14.810871628503142,2.0627460811361245e-05,2.3841948031164106,PQ 32/20
1230,0.0005750266165076038,14.810871628503142,2.0627460811361245e-05,2.3841948031164106,PQ 32/20
1231,0.0005750266165076038,14.810871628503142,2.0627460811361245e-05,2.3841948031164106,PQ 32/20
1258,0.000568285751421386,15.809518307942817,2.0627460811361245e-05,2.3503159008219376,PQ 32/20
1259,0.000568285751421386,15.809518307942817,2.0627460811361245e-05,2.3503159008219376,PQ 32/20
1260,0.000568285751421386,15.809518307942817,2.0627460811361245e-05,2.3503159008219376,PQ 32/20
1261,0.000568285751421386,15.809518307942817,2.0627460811361245e-05,2.3503159008219376,PQ 32/20
1283,0.0005829635052090644,13.635036265323796,2.2483158260258385e-05,1.9887122576140155,PQ 35/35
1290,0.0005616984570019409,16.785413777490245,2.0627460811361245e-05,2.3177566489076122,PQ 32/20
1291,0.0005616984570019409,16.785413777490245,2.0627460811361245e-05,2.3177566489076122,PQ 32/20
1292,0.0005616984570019409,16.785413777490245,2.0627460811361245e-05,2.3177566489076122,PQ 32/20
1293,0.0005616984570019409,16.785413777490245,2.0627460811361245e-05,2.3177566489076122,PQ 32/20
1308,0.0005776257222181218,14.425818930648626,2.7506248397888617e-05,2.238127467842551,PQ 35/35
1311,0.0005714831102631454,15.335835516571054,2.7506248397888617e-05,2.220726401259315,PQ 35/35
1321,0.000565039116028021,16.29050132918208,2.7506248397888617e-05,2.2026649814679375,PQ 35/35
1325,0.000584995756318506,13.333962026888003,2.7506248397888617e-05,2.26332177525887,PQ 35/35
1344,0.0005583235309230927,17.285402826208493,2.7506248397888617e-05,2.1835866383027414,PQ 35/35
1365,0.0005552648176746082,17.738545529687674,2.0627460811361245e-05,2.2865338071920336,PQ 32/20
1366,0.0005552648176746082,17.738545529687674,2.0627460811361245e-05,2.2865338071920336,PQ 32/20
1367,0.0005552648176746082,17.738545529687674,2.0627460811361245e-05,2.2865338071920336,PQ 32/20
1368,0.0005552648176746082,17.738545529687674,2.0627460811361245e-05,2.2865338071920336,PQ 32/20
1369,0.0005513765733576229,18.314581724796614,2.7506248397888617e-05,2.163765499244551,PQ 35/35
1379,0.0005758505982129868,14.688800264742705,2.2483158260258385e-05,1.960259425215968,PQ 35/35
1384,0.0005615254383287263,16.811046173522033,3.108037022658705e-05,2.5036394755579523,PQ 35/35
1385,0.000544498368884155,19.33357498012519,2.7506248397888617e-05,2.1448294951199935,PQ 35/35
1397,0.0005687408539388845,15.74209571275785,3.108037022658705e-05,2.5278919055845623,PQ 35/35
1436,0.000575649067921123,14.718656604278085,3.108037022658705e-05,2.554081519279793,PQ 35/35
1437,0.000549028952709516,18.662377376368003,2.0627460811361245e-05,2.2575048919388605,PQ 32/20
1438,0.000549028952709516,18.662377376368003,2.0627460811361245e-05,2.2575048919388605,PQ 32/20
1439,0.000549028952709516,18.662377376368003,2.0627460811361245e-05,2.2575048919388605,PQ 32/20
1440,0.000549028952709516,18.662377376368003,2.0627460811361245e-05,2.2575048919388605,PQ 32/20
1500,0.0005821068407576568,13.761949517384176,3.108037022658705e-05,2.5845473266130488,PQ 35/35
1505,0.0005686793162180264,15.751212412144246,2.2483158260258385e-05,1.9321771092284543,PQ 35/35
1513,0.0005433130742181236,19.509174189907615,2.0627460811361245e-05,2.2388619756652615,PQ 32/20
1514,0.0005433130742181236,19.509174189907615,2.0627460811361245e-05,2.2388619756652615,PQ 32/20
1515,0.0005433130742181236,19.509174189907615,2.0627460811361245e-05,2.2388619756652615,PQ 32/20
1516,0.0005433130742181236,19.509174189907615,2.0627460811361245e-05,2.2388619756652615,PQ 32/20
1527,0.0005585593300581514,17.25046962101461,2.3350800864957557e-05,2.566691043313569,PQ 32/20
1528,0.0005585593300581514,17.25046962101461,2.3350800864957557e-05,2.566691043313569,PQ 32/20
1529,0.0005585593300581514,17.25046962101461,2.3350800864957557e-05,2.566691043313569,PQ 32/20
1530,0.0005585593300581514,17.25046962101461,2.3350800864957557e-05,2.566691043313569,PQ 32/20
1546,0.0005645040800871782,16.369765913010646,2.3350800864957557e-05,2.590559750105993,PQ 32/20
1547,0.0005645040800871782,16.369765913010646,2.3350800864957557e-05,2.590559750105993,PQ 32/20
1548,0.0005645040800871782,16.369765913010646,2.3350800864957557e-05,2.590559750105993,PQ 32/20
1549,0.0005645040800871782,16.369765913010646,2.3350800864957557e-05,2.590559750105993,PQ 32/20
1561,0.0005467980311842752,18.992884268996264,2.3350800864957557e-05,2.5259014686361736,PQ 32/20
1562,0.0005467980311842752,18.992884268996264,2.3350800864957557e-05,2.5259014686361736,PQ 32/20
1563,0.0005467980311842752,18.992884268996264,2.3350800864957557e-05,2.5259014686361736,PQ 32/20
1564,0.0005467980311842752,18.992884268996264,2.3350800864957557e-05,2.5259014686361736,PQ 32/20
1573,0.0005526604784457039,18.124373563599423,2.3350800864957557e-05,2.5467010829953134,PQ 32/20
1574,0.0005526604784457039,18.124373563599423,2.3350800864957557e-05,2.5467010829953134,PQ 32/20
1575,0.0005526604784457039,18.124373563599423,2.3350800864957557e-05,2.5467010829953134,PQ 32/20
1576,0.0005526604784457039,18.124373563599423,2.3350800864957557e-05,2.5467010829953134,PQ 32/20
1600,0.0005410746630493052,19.840790659362188,2.3350800864957557e-05,2.5089778356270176,PQ 32/20
1601,0.0005410746630493052,19.840790659362188,2.3350800864957557e-05,2.5089778356270176,PQ 32/20
1602,0.0005410746630493052,19.840790659362188,2.3350800864957557e-05,2.5089778356270176,PQ 32/20
1603,0.0005410746630493052,19.840790659362188,2.3350800864957557e-05,2.5089778356270176,PQ 32/20
1662,0.0005617151197314172,16.78294522497523,2.2483158260258385e-05,1.9058191867920045,PQ 35/35
1787,0.0006097294332634089,9.669713590606092,2.2483158260258385e-05,2.086578382776178,PQ 35/35
1796,0.000586736198578843,13.076118729060306,2.0627460811361245e-05,2.4397805809341535,PQ 32/20
1797,0.000586736198578843,13.076118729060306,2.0627460811361245e-05,2.4397805809341535,PQ 32/20
1798,0.000586736198578843,13.076118729060306,2.0627460811361245e-05,2.4397805809341535,PQ 32/20
1799,0.000586736198578843,13.076118729060306,2.0627460811361245e-05,2.4397805809341535,PQ 32/20
1801,0.0005559408800670303,17.638388138217735,2.2483158260258385e-05,1.8949664982743681,PQ 35/35
1850,0.0005802220373277117,14.041179655153826,2.0627460811361245e-05,2.4086501865333103,PQ 32/20
1851,0.0005802220373277117,14.041179655153826,2.0627460811361245e-05,2.4086501865333103,PQ 32/20
1852,0.0005802220373277117,14.041179655153826,2.0627460811361245e-05,2.4086501865333103,PQ 32/20
1853,0.0005802220373277117,14.041179655153826,2.0627460811361245e-05,2.4086501865333103,PQ 32/20
1879,0.0006030443683302693,10.660093580700842,2.2483158260258385e-05,2.0662414893953813,PQ 35/35
1891,0.0006031727411214398,10.641075389416324,2.7506248397888617e-05,2.3323250678459138,PQ 35/35
1902,0.0005959109899670977,11.716890375244786,2.7506248397888617e-05,2.3082475983198845,PQ 35/35
1914,0.0005886722837968825,12.789291289350743,2.7506248397888617e-05,2.2847533628758,PQ 35/35
1940,0.0005827173576403734,13.671502571796532,2.7506248397888617e-05,2.269466202478297,PQ 35/35
1956,0.0005738506333640995,14.98509135346674,2.0627460811361245e-05,2.378474540662091,PQ 32/20
1957,0.0005738506333640995,14.98509135346674,2.0627460811361245e-05,2.378474540662091,PQ 32/20
1958,0.0005738506333640995,14.98509135346674,2.0627460811361245e-05,2.378474540662091,PQ 32/20
1959,0.0005738506333640995,14.98509135346674,2.0627460811361245e-05,2.378474540662091,PQ 32/20
1974,0.0005415368423268057,19.772319655288058,3.108037022658705e-05,1.5527408693362394,PQ 35/35
1983,0.0005764353857851721,14.602165068863401,2.7506248397888617e-05,2.2532440981714634,PQ 35/35
1990,0.0005459185423473395,19.123178911505263,3.108037022658705e-05,1.5581197471676094,PQ 35/35
1993,0.0005501062763721507,18.502773870792492,2.2483158260258385e-05,1.882392803027634,PQ 35/35
2010,0.0005698104018109266,15.583644176159032,2.7506248397888617e-05,2.2355867531889406,PQ 35/35
2030,0.000596256917858854,11.6656417986883,2.2483158260258385e-05,2.041780705365131,PQ 35/35
2031,0.00057208569612802,15.246563536589635,3.108037022658705e-05,2.5568929175131685,PQ 35/35
2036,0.0005648146962407253,16.323748705077737,3.108037022658705e-05,2.5356906107524058,PQ 35/35
2050,0.0005792032222031005,14.192115229170307,3.108037022658705e-05,2.5795153530695916,PQ 35/35
2055,0.0005860031917575442,13.184712332215682,3.108037022658705e-05,2.6042880308097787,PQ 35/35
2067,0.0005676159819145185,15.908743420071339,2.0627460811361245e-05,2.349992968519919,PQ 32/20
2068,0.0005676159819145185,15.908743420071339,2.0627460811361245e-05,2.349992968519919,PQ 32/20
2069,0.0005676159819145185,15.908743420071339,2.0627460811361245e-05,2.349992968519919,PQ 32/20
2070,0.0005676159819145185,15.908743420071339,2.0627460811361245e-05,2.349992968519919,PQ 32/20
2075,0.0005631055183030495,16.576960251400077,2.7506248397888617e-05,2.2180618410903157,PQ 35/35
2100,0.0005923125516939077,12.24999234164331,3.108037022658705e-05,2.6329163706728895,PQ 35/35
2157,0.0005979954122605016,11.408087072518287,3.108037022658705e-05,2.672546254372673,PQ 35/35
2162,0.0005563859587901653,17.57245054960515,2.7506248397888617e-05,2.2013747211782073,PQ 35/35
2169,0.0005814444953593648,13.860074761575586,2.3350800864957557e-05,2.677888862323113,PQ 32/20
2170,0.0005814444953593648,13.860074761575586,2.3350800864957557e-05,2.677888862323113,PQ 32/20
2171,0.0005814444953593648,13.860074761575586,2.3350800864957557e-05,2.677888862323113,PQ 32/20
2172,0.0005814444953593648,13.860074761575586,2.3350800864957557e-05,2.677888862323113,PQ 32/20
2189,0.0005751459234804795,14.793196521410454,2.3350800864957557e-05,2.6425306909540813,PQ 32/20
2190,0.0005751459234804795,14.793196521410454,2.3350800864957557e-05,2.6425306909540813,PQ 32/20
2191,0.0005751459234804795,14.793196521410454,2.3350800864957557e-05,2.6425306909540813,PQ 32/20
2192,0.0005751459234804795,14.793196521410454,2.3350800864957557e-05,2.6425306909540813,PQ 32/20
2210,0.0005693727443182212,15.648482323226498,2.3350800864957557e-05,2.6241323885858585,PQ 32/20
2211,0.0005693727443182212,15.648482323226498,2.3350800864957557e-05,2.6241323885858585,PQ 32/20
2212,0.0005693727443182212,15.648482323226498,2.3350800864957557e-05,2.6241323885858585,PQ 32/20
2213,0.0005693727443182212,15.648482323226498,2.3350800864957557e-05,2.6241323885858585,PQ 32/20
2226,0.0005616155517635759,16.797696035025794,2.0627460811361245e-05,2.323897730272829,PQ 32/20
2227,0.0005616155517635759,16.797696035025794,2.0627460811361245e-05,2.323897730272829,PQ 32/20
2228,0.0005616155517635759,16.797696035025794,2.0627460811361245e-05,2.323897730272829,PQ 32/20
2229,0.0005616155517635759,16.797696035025794,2.0627460811361245e-05,2.323897730272829,PQ 32/20
2236,0.0005636229215113971,16.50030792423747,2.3350800864957557e-05,2.603282770701796,PQ 32/20
2237,0.0005636229215113971,16.50030792423747,2.3350800864957557e-05,2.603282770701796,PQ 32/20
2238,0.0005636229215113971,16.50030792423747,2.3350800864957557e-05,2.603282770701796,PQ 32/20
2239,0.0005636229215113971,16.50030792423747,2.3350800864957557e-05,2.603282770701796,PQ 32/20
2242,0.0005893424512885413,12.6900072165124,2.2483158260258385e-05,2.0159081875279443,PQ 35/35
2268,0.0005441896109769356,19.379316892305834,2.2483158260258385e-05,1.868803731838435,PQ 35/35
2274,0.0005579436973300631,17.34167446962028,2.3350800864957557e-05,2.587037331305147,PQ 32/20
2275,0.0005579436973300631,17.34167446962028,2.3350800864957557e-05,2.587037331305147,PQ 32/20
2276,0.0005579436973300631,17.34167446962028,2.3350800864957557e-05,2.587037331305147,PQ 32/20
2277,0.0005579436973300631,17.34167446962028,2.3350800864957557e-05,2.587037331305147,PQ 32/20
2282,0.0005510694896116872,18.360075613083385,2.7506248397888617e-05,2.184228709231865,PQ 35/35
2324,0.0005523965748616997,18.163470390859302,2.3350800864957557e-05,2.589310213733974,PQ 32/20
2325,0.0005523965748616997,18.163470390859302,2.3350800864957557e-05,2.589310213733974,PQ 32/20
2326,0.0005523965748616997,18.163470390859302,2.3350800864957557e-05,2.589310213733974,PQ 32/20
2327,0.0005523965748616997,18.163470390859302,2.3350800864957557e-05,2.589310213733974,PQ 32/20
2369,0.0005561534817193435,17.606891597134293,2.0627460811361245e-05,2.308401210393278,PQ 32/20
2370,0.0005561534817193435,17.606891597134293,2.0627460811361245e-05,2.308401210393278,PQ 32/20
2371,0.0005561534817193435,17.606891597134293,2.0627460811361245e-05,2.308401210393278,PQ 32/20
2372,0.0005561534817193435,17.606891597134293,2.0627460811361245e-05,2.308401210393278,PQ 32/20
2375,0.0005474432102202038,18.897302189599447,2.3350800864957557e-05,2.570622043723322,PQ 32/20
2376,0.0005474432102202038,18.897302189599447,2.3350800864957557e-05,2.570622043723322,PQ 32/20
2377,0.0005474432102202038,18.897302189599447,2.3350800864957557e-05,2.570622043723322,PQ 32/20
2378,0.0005474432102202038,18.897302189599447,2.3350800864957557e-05,2.570622043723322,PQ 32/20
2384,0.0005453599764984762,19.205929407633164,2.7506248397888617e-05,2.1708726350693226,PQ 35/35
2400,0.0005825128724447305,13.701796674854746,2.2483158260258385e-05,1.9904410306824034,PQ 35/35
2454,0.0005424554715822738,19.636226432255732,2.3350800864957557e-05,2.5813328827163184,PQ 32/20
2455,0.0005424554715822738,19.636226432255732,2.3350800864957557e-05,2.5813328827163184,PQ 32/20
2456,0.0005424554715822738,19.636226432255732,2.3350800864957557e-05,2.5813328827163184,PQ 32/20
2457,0.0005424554715822738,19.636226432255732,2.3350800864957557e-05,2.5813328827163184,PQ 32/20
2508,0.0005507584217934178,18.40615973430847,2.0627460811361245e-05,2.3062097082044515,PQ 32/20
2509,0.0005507584217934178,18.40615973430847,2.0627460811361245e-05,2.3062097082044515,PQ 32/20
2510,0.0005507584217934178,18.40615973430847,2.0627460811361245e-05,2.3062097082044515,PQ 32/20
2511,0.0005507584217934178,18.40615973430847,2.0627460811361245e-05,2.3062097082044515,PQ 32/20
2549,0.0005990542413542335,11.251223503076526,2.0627460811361245e-05,2.501280858891751,PQ 32/20
2550,0.0005990542413542335,11.251223503076526,2.0627460811361245e-05,2.501280858891751,PQ 32/20
2551,0.0005990542413542335,11.251223503076526,2.0627460811361245e-05,2.501280858891751,PQ 32/20
2552,0.0005990542413542335,11.251223503076526,2.0627460811361245e-05,2.501280858891751,PQ 32/20
2565,0.0005758767251948414,14.684929600764246,2.2483158260258385e-05,1.9673125231362,PQ 35/35
2583,0.0006214616506605786,7.9316073095439155,2.7506248397888617e-05,2.4012839285317353,PQ 35/35
2586,0.0006144490616086498,8.970509391311145,2.7506248397888617e-05,2.3795594544782124,PQ 35/35
2595,0.0006232422785279183,7.667810588456558,2.2483158260258385e-05,2.1404385490624867,PQ 35/35
2619,0.0006073282203032536,10.025448843962437,2.7506248397888617e-05,2.3572154455135275,PQ 35/35
2633,0.0005437987907095301,19.437216191180724,3.108037022658705e-05,1.584658926027784,PQ 35/35
2658,0.0005517539484599197,18.258674302234116,3.108037022658705e-05,1.6006099314809494,PQ 35/35
2659,0.0005484371149472474,18.75005704485224,3.108037022658705e-05,1.592931758878894,PQ 35/35
2665,0.0005927688623357617,12.18239076507234,2.0627460811361245e-05,2.472906483655037,PQ 32/20
2666,0.0005927688623357617,12.18239076507234,2.0627460811361245e-05,2.472906483655037,PQ 32/20
2667,0.0005927688623357617,12.18239076507234,2.0627460811361245e-05,2.472906483655037,PQ 32/20
2668,0.0005927688623357617,12.18239076507234,2.0627460811361245e-05,2.472906483655037,PQ 32/20
2669,0.0006002905848270953,11.06806150709699,2.7506248397888617e-05,2.335746832548828,PQ 35/35
2686,0.000540714961941402,19.894079712384887,3.108037022658705e-05,1.5792898999562714,PQ 35/35
2690,0.0005561833878711987,17.602461056118713,3.108037022658705e-05,1.6061440127737674,PQ 35/35
2693,0.0005456503803455841,19.162906615469026,2.0627460811361245e-05,2.293693523418031,PQ 32/20
2694,0.0005456503803455841,19.162906615469026,2.0627460811361245e-05,2.293693523418031,PQ 32/20
2695,0.0005456503803455841,19.162906615469026,2.0627460811361245e-05,2.293693523418031,PQ 32/20
2696,0.0005456503803455841,19.162906615469026,2.0627460811361245e-05,2.293693523418031,PQ 32/20
2714,0.0005945095749804414,11.92450741030498,2.7506248397888617e-05,2.3224896999643967,PQ 35/35
2716,0.0005645278675377435,16.36624184626023,3.108037022658705e-05,1.6264599814035248,PQ 35/35
2800,0.0006168002986708475,8.62217797468926,2.2483158260258385e-05,2.121954271995763,PQ 35/35
2811,0.000588328289051786,12.840253473809483,2.7506248397888617e-05,2.3078603180215223,PQ 35/35
2816,0.000586607271933467,13.095218972819705,2.0627460811361245e-05,2.4482478551879687,PQ 32/20
2817,0.000586607271933467,13.095218972819705,2.0627460811361245e-05,2.4482478551879687,PQ 32/20
2818,0.000586607271933467,13.095218972819705,2.0627460811361245e-05,2.4482478551879687,PQ 32/20
2819,0.000586607271933467,13.095218972819705,2.0627460811361245e-05,2.4482478551879687,PQ 32/20
2849,0.0005704676125833917,15.486279617275303,2.2483158260258385e-05,1.9603648619973684,PQ 35/35
2855,0.000603025109925239,10.66294667774237,3.108037022658705e-05,2.685443458141296,PQ 35/35
2865,0.0005901424692980195,12.571486029923044,3.108037022658705e-05,2.6352712151523745,PQ 35/35
2870,0.0005968343702664851,11.580093293854066,3.108037022658705e-05,2.6582649638551086,PQ 35/35
2882,0.0006085487195847291,9.844634135595689,3.108037022658705e-05,2.7229037799641516,PQ 35/35
2883,0.0005830983461556543,13.615059828791964,3.108037022658705e-05,2.614588962526666,PQ 35/35
2884,0.0005987302306340816,11.299225091247173,2.3350800864957557e-05,2.785295112874449,PQ 32/20
2885,0.0005987302306340816,11.299225091247173,2.3350800864957557e-05,2.785295112874449,PQ 32/20
2886,0.0005987302306340816,11.299225091247173,2.3350800864957557e-05,2.785295112874449,PQ 32/20
2887,0.0005987302306340816,11.299225091247173,2.3350800864957557e-05,2.785295112874449,PQ 32/20
2890,0.0005924196657164976,12.234123597555914,2.3350800864957557e-05,2.7329446059628433,PQ 32/20
2891,0.0005924196657164976,12.234123597555914,2.3350800864957557e-05,2.7329446059628433,PQ 32/20
2892,0.0005924196657164976,12.234123597555914,2.3350800864957557e-05,2.7329446059628433,PQ 32/20
2893,0.0005924196657164976,12.234123597555914,2.3350800864957557e-05,2.7329446059628433,PQ 32/20
2915,0.000586304474560729,13.14007784285497,2.3350800864957557e-05,2.70896362359068,PQ 32/20
2916,0.000586304474560729,13.14007784285497,2.3350800864957557e-05,2.70896362359068,PQ 32/20
2917,0.000586304474560729,13.14007784285497,2.3350800864957557e-05,2.70896362359068,PQ 32/20
2918,0.000586304474560729,13.14007784285497,2.3350800864957557e-05,2.70896362359068,PQ 32/20
2921,0.0006157477118855091,8.778116757702357,3.108037022658705e-05,2.744579161435901,PQ 35/35
2924,0.0005760554977761459,14.658444773904309,3.108037022658705e-05,2.596058420340149,PQ 35/35
2927,0.0005819614096572978,13.78349486558552,2.7506248397888617e-05,2.2928186917290296,PQ 35/35
2966,0.0005707584560836295,15.443191691314151,3.108037022658705e-05,2.5375230945945018,PQ 35/35
2983,0.0005806922968439824,13.97151157866928,2.3350800864957557e-05,2.6816799531647493,PQ 32/20
2984,0.0005806922968439824,13.97151157866928,2.3350800864957557e-05,2.6816799531647493,PQ 32/20
2985,0.0005806922968439824,13.97151157866928,2.3350800864957557e-05,2.6816799531647493,PQ 32/20
2986,0.0005806922968439824,13.97151157866928,2.3350800864957557e-05,2.6816799531647493,PQ 32/20
2990,0.000540733996239365,19.89125981639037,2.0627460811361245e-05,2.285080838498474,PQ 32/20
2991,0.000540733996239365,19.89125981639037,2.0627460811361245e-05,2.285080838498474,PQ 32/20
2992,0.000540733996239365,19.89125981639037,2.0627460811361245e-05,2.285080838498474,PQ 32/20
2993,0.000540733996239365,19.89125981639037,2.0627460811361245e-05,2.285080838498474,PQ 32/20
3016,0.0005806204458952466,13.982156163667172,2.0627460811361245e-05,2.4281661458734303,PQ 32/20
3017,0.0005806204458952466,13.982156163667172,2.0627460811361245e-05,2.4281661458734303,PQ 32/20
3018,0.0005806204458952466,13.982156163667172,2.0627460811361245e-05,2.4281661458734303,PQ 32/20
3019,0.0005806204458952466,13.982156163667172,2.0627460811361245e-05,2.4281661458734303,PQ 32/20
3062,0.0005751357492142741,14.794703820107543,2.3350800864957557e-05,2.666962130552814,PQ 32/20
3063,0.0005751357492142741,14.794703820107543,2.3350800864957557e-05,2.666962130552814,PQ 32/20
3064,0.0005751357492142741,14.794703820107543,2.3350800864957557e-05,2.666962130552814,PQ 32/20
3065,0.0005751357492142741,14.794703820107543,2.3350800864957557e-05,2.666962130552814,PQ 32/20
3068,0.0005754285310583978,14.751328732089222,2.7506248397888617e-05,2.2776392919846766,PQ 35/35
3069,0.0006102255674333239,9.596212232100168,2.2483158260258385e-05,2.100208127431855,PQ 35/35
3111,0.0005696460976642458,15.607985531222853,2.3350800864957557e-05,2.673991530370472,PQ 32/20
3112,0.0005696460976642458,15.607985531222853,2.3350800864957557e-05,2.673991530370472,PQ 32/20
3113,0.0005696460976642458,15.607985531222853,2.3350800864957557e-05,2.673991530370472,PQ 32/20
3114,0.0005696460976642458,15.607985531222853,2.3350800864957557e-05,2.673991530370472,PQ 32/20
3157,0.0005688876261635849,15.720351679468914,2.7506248397888617e-05,2.2633314530493442,PQ 35/35
3182,0.0005649670493453987,16.301177874755744,2.2483158260258385e-05,1.9512272103027863,PQ 35/35
3195,0.0005748915740661263,14.830877916129435,2.0627460811361245e-05,2.4105562630187434,PQ 32/20
3196,0.0005748915740661263,14.830877916129435,2.0627460811361245e-05,2.4105562630187434,PQ 32/20
3197,0.0005748915740661263,14.830877916129435,2.0627460811361245e-05,2.4105562630187434,PQ 32/20
3198,0.0005748915740661263,14.830877916129435,2.0627460811361245e-05,2.4105562630187434,PQ 32/20
3217,0.0005643108372619381,16.398394479712877,2.3350800864957557e-05,2.6465735142269873,PQ 32/20
3218,0.0005643108372619381,16.398394479712877,2.3350800864957557e-05,2.6465735142269873,PQ 32/20
3219,0.0005643108372619381,16.398394479712877,2.3350800864957557e-05,2.6465735142269873,PQ 32/20
3220,0.0005643108372619381,16.398394479712877,2.3350800864957557e-05,2.6465735142269873,PQ 32/20
3272,0.0006036740569661792,10.566806375380867,2.2483158260258385e-05,2.077111087968615,PQ 35/35
3276,0.0005468483203926812,18.985434015899084,2.074439628954023e-05,1.845504394717429,PQ 35/35
3300,0.0005638575771153042,16.46554413106605,2.7506248397888617e-05,2.2494540805260357,PQ 35/35
3315,0.0005595562883181499,17.10277210101484,2.3350800864957557e-05,2.6631445854707914,PQ 32/20
3316,0.0005595562883181499,17.10277210101484,2.3350800864957557e-05,2.6631445854707914,PQ 32/20
3317,0.0005595562883181499,17.10277210101484,2.3350800864957557e-05,2.6631445854707914,PQ 32/20
3318,0.0005595562883181499,17.10277210101484,2.3350800864957557e-05,2.6631445854707914,PQ 32/20
3355,0.0005696574854184997,15.606298456518571,2.0627460811361245e-05,2.3993851395957373,PQ 32/20
3356,0.0005696574854184997,15.606298456518571,2.0627460811361245e-05,2.3993851395957373,PQ 32/20
3357,0.0005696574854184997,15.606298456518571,2.0627460811361245e-05,2.3993851395957373,PQ 32/20
3358,0.0005696574854184997,15.606298456518571,2.0627460811361245e-05,2.3993851395957373,PQ 32/20
3396,0.0006397737603670873,5.218702167838927,2.7506248397888617e-05,2.4690742082883395,PQ 35/35
3410,0.000554823498881092,17.803926091690077,2.3350800864957557e-05,2.6644297916690562,PQ 32/20
3411,0.000554823498881092,17.803926091690077,2.3350800864957557e-05,2.6644297916690562,PQ 32/20
3412,0.000554823498881092,17.803926091690077,2.3350800864957557e-05,2.6644297916690562,PQ 32/20
3413,0.000554823498881092,17.803926091690077,2.3350800864957557e-05,2.6644297916690562,PQ 32/20
3426,0.000633105183470434,6.206639485861641,2.7506248397888617e-05,2.450924877543604,PQ 35/35
3448,0.0005583986683122438,17.27427136114908,2.7506248397888617e-05,2.2392830867648663,PQ 35/35
3474,0.0006262430951983427,7.2232451558010915,2.7506248397888617e-05,2.430949637565411,PQ 35/35
3484,0.000559385583003582,17.128061777247122,2.2483158260258385e-05,1.9418201481668356,PQ 35/35
3490,0.0006120011519198771,9.33316267853673,2.0627460811361245e-05,2.5705119816131914,PQ 32/20
3491,0.0006120011519198771,9.33316267853673,2.0627460811361245e-05,2.5705119816131914,PQ 32/20
3492,0.0006120011519198771,9.33316267853673,2.0627460811361245e-05,2.5705119816131914,PQ 32/20
3493,0.0006120011519198771,9.33316267853673,2.0627460811361245e-05,2.5705119816131914,PQ 32/20
3519,0.0005971946247982458,11.526722252111737,2.2483158260258385e-05,2.0555507965224478,PQ 35/35
3524,0.0005624546018958397,16.673392311727458,3.108037022658705e-05,1.652437547434639,PQ 35/35
3539,0.0006193361917496633,8.246490111160998,2.7506248397888617e-05,2.4106275142841698,PQ 35/35
3552,0.0005669372593813786,16.00929490646244,3.108037022658705e-05,1.6581694857823253,PQ 35/35
3555,0.000554624296115778,17.833437612477333,3.108037022658705e-05,1.6378004355398756,PQ 35/35
3566,0.0005751385460291969,14.79428947715602,3.108037022658705e-05,1.6770394873448908,PQ 35/35
3567,0.0005835298608740544,13.551131722362317,3.108037022658705e-05,1.696788842031565,PQ 35/35
3568,0.0005593194246066484,17.137863021237276,3.108037022658705e-05,1.6463637028645595,PQ 35/35
3575,0.0005468311682473127,18.9879750744722,3.108037022658705e-05,1.623824144139712,PQ 35/35
3592,0.0005500530116544412,18.51066494008279,2.3350800864957557e-05,2.660091545870553,PQ 32/20
3593,0.0005500530116544412,18.51066494008279,2.3350800864957557e-05,2.660091545870553,PQ 32/20
3594,0.0005500530116544412,18.51066494008279,2.3350800864957557e-05,2.660091545870553,PQ 32/20
3595,0.0005500530116544412,18.51066494008279,2.3350800864957557e-05,2.660091545870553,PQ 32/20
3606,0.0006124858966921685,9.261348638197262,2.7506248397888617e-05,2.3911862954549887,PQ 35/35
3607,0.0005517139954203852,18.264593271054043,3.108037022658705e-05,1.634945724648084,PQ 35/35
3617,0.0005647030972468564,16.340281889354618,2.0627460811361245e-05,2.3898769107763544,PQ 32/20
3618,0.0005647030972468564,16.340281889354618,2.0627460811361245e-05,2.3898769107763544,PQ 32/20
3619,0.0005647030972468564,16.340281889354618,2.0627460811361245e-05,2.3898769107763544,PQ 32/20
3620,0.0005647030972468564,16.340281889354618,2.0627460811361245e-05,2.3898769107763544,PQ 32/20
3665,0.0006162986323254195,8.696498914752672,2.3350800864957557e-05,2.8761183303006965,PQ 32/20
3666,0.0006162986323254195,8.696498914752672,2.3350800864957557e-05,2.8761183303006965,PQ 32/20
3667,0.0006162986323254195,8.696498914752672,2.3350800864957557e-05,2.8761183303006965,PQ 32/20
3668,0.0006162986323254195,8.696498914752672,2.3350800864957557e-05,2.8761183303006965,PQ 32/20
3671,0.000545645942342751,19.163564097370227,3.108037022658705e-05,2.262665789211285,PQ 35/35
3675,0.0005527101807133439,18.117010264689796,2.7506248397888617e-05,2.230043820021063,PQ 35/35
3676,0.0005441142739366392,19.390477935312724,3.108037022658705e-05,1.6226962192381031,PQ 35/35
